Time (UTC),Channel1,Channel2,Channel3
05/22/21 21:13:30,,189.7,175.4
05/22/21 21:14:25,,190.1,175.8
05/22/21 21:14:30,,190.1,175.8
05/22/21 21:15:25,,190.3,176.3
05/22/21 21:15:30,,190.3,176.3
05/22/21 21:16:25,,190.7,176.7
05/22/21 21:16:30,,190.7,176.7
05/22/21 21:17:25,,191.0,177.2
05/22/21 21:17:30,,191.0,177.2
05/22/21 21:18:25,,191.3,177.6
05/22/21 21:18:30,,191.3,177.6
05/22/21 21:19:25,,191.5,178.1
05/22/21 21:19:30,,191.5,178.1
05/22/21 21:20:25,,191.8,178.5
05/22/21 21:20:30,,191.8,178.5
05/22/21 21:21:25,,192.1,178.9
05/22/21 21:21:30,,192.1,178.9
05/22/21 21:22:25,,192.3,179.3
05/22/21 21:22:30,,192.3,179.3
05/22/21 21:23:25,,192.6,179.8
05/22/21 21:23:30,,192.6,179.8
05/22/21 21:24:25,,192.8,180.2
05/22/21 21:24:30,,192.8,180.2
05/22/21 21:25:25,,193.1,180.6
05/22/21 21:25:30,,193.1,180.6
05/22/21 21:26:25,,193.4,181.1
05/22/21 21:26:30,,193.4,181.1
05/22/21 21:27:25,,193.7,181.5
05/22/21 21:27:30,,193.7,181.5
05/22/21 21:28:25,,194.0,181.9
05/22/21 21:28:30,,194.0,181.9
05/22/21 21:29:25,,194.2,182.3
05/22/21 21:29:30,,194.2,182.3
05/22/21 21:30:25,,194.4,182.7
05/22/21 21:30:30,,194.4,182.7
05/22/21 21:31:25,,194.6,183.1
05/22/21 21:31:30,,194.6,183.1
05/22/21 21:32:25,,194.9,183.5
05/22/21 21:32:30,,194.9,183.5
05/22/21 21:33:25,,195.2,183.9
05/22/21 21:33:30,,195.2,183.9
05/22/21 21:34:25,,195.4,184.3
05/22/21 21:34:30,,195.4,184.3
05/22/21 21:35:25,,195.7,184.7
05/22/21 21:35:30,,195.7,184.7
05/22/21 21:36:25,,196.1,185.1
05/22/21 21:36:30,,196.1,185.1
05/22/21 21:37:25,,196.3,185.5
05/22/21 21:37:30,,196.3,185.5
05/22/21 21:38:25,,196.7,185.9
05/22/21 21:38:30,,196.7,185.9
05/22/21 21:39:25,,197.0,186.4
05/22/21 21:39:30,,197.0,186.4
05/22/21 21:40:25,,197.3,186.8
05/22/21 21:40:30,,197.3,186.8
05/22/21 21:41:25,,197.6,187.2
05/22/21 21:41:30,,197.6,187.2
05/22/21 21:42:25,,198.0,187.6
05/22/21 21:42:30,,198.0,187.6
05/22/21 21:43:25,,198.2,188.0
05/22/21 21:43:30,,198.2,188.0
05/22/21 21:44:25,,198.6,188.4
05/22/21 21:44:30,,198.6,188.4
05/22/21 21:45:25,,198.9,188.8
05/22/21 21:45:30,,198.9,188.8
05/22/21 21:46:25,,199.2,189.2
05/22/21 21:46:30,,199.2,189.2
05/22/21 21:47:25,,199.5,189.6
05/22/21 21:47:30,,199.5,189.6
05/22/21 21:48:25,,199.9,190.0
05/22/21 21:48:30,,199.9,190.0
05/22/21 21:49:25,,200.2,190.4
05/22/21 21:49:30,,200.2,190.4
05/22/21 21:50:25,,200.5,190.8
05/22/21 21:50:30,,200.5,190.8
05/22/21 21:51:25,,200.8,191.2
05/22/21 21:51:30,,200.8,191.2
05/22/21 21:52:25,,201.1,191.6
05/22/21 21:52:30,,201.1,191.6
05/22/21 21:53:25,,201.5,192.0
05/22/21 21:53:30,,201.5,192.0
05/22/21 21:54:25,,201.8,192.4
05/22/21 21:54:30,,201.8,192.4
05/22/21 21:55:25,,202.0,192.8
05/22/21 21:55:30,,202.0,192.8
05/22/21 21:56:25,,202.4,193.2
05/22/21 21:56:30,,202.4,193.2
05/22/21 21:57:25,,202.6,193.6
05/22/21 21:57:30,,202.6,193.6
05/22/21 21:58:25,,202.9,193.9
05/22/21 21:58:30,,202.9,193.9
05/22/21 21:59:25,,203.2,194.3
05/22/21 21:59:30,,203.2,194.3
05/22/21 21:59:45,,203.3,194.4
05/22/21 21:59:50,,203.3,194.4
05/22/21 22:00:25,,203.5,194.7
05/22/21 22:00:30,,203.5,194.7
05/22/21 22:00:45,,203.6,194.8
05/22/21 22:00:50,,203.6,194.8
05/22/21 22:01:25,,203.7,195.0
05/22/21 22:01:30,,203.7,195.0
05/22/21 22:01:45,,203.8,195.2
05/22/21 22:01:50,,203.8,195.2
05/22/21 22:02:25,,204.0,195.4
05/22/21 22:02:30,,204.0,195.4
05/22/21 22:02:45,,204.1,195.5
05/22/21 22:02:50,,204.1,195.5
05/22/21 22:03:25,,204.3,195.8
05/22/21 22:03:30,,204.3,195.8
05/22/21 22:03:45,,204.3,195.9
05/22/21 22:03:50,,204.3,195.9
05/22/21 22:04:25,,204.4,196.1
05/22/21 22:04:30,,204.4,196.1
05/22/21 22:04:45,,204.5,196.2
05/22/21 22:04:50,,204.5,196.2
05/22/21 22:05:25,,204.7,196.4
05/22/21 22:05:30,,204.7,196.4
05/22/21 22:05:45,,204.8,196.5
05/22/21 22:05:50,,204.8,196.5
05/22/21 22:06:25,,205.0,196.8
05/22/21 22:06:30,,205.0,196.8
05/22/21 22:06:45,,205.1,196.9
05/22/21 22:06:50,,205.1,196.9
05/22/21 22:07:25,,205.2,197.1
05/22/21 22:07:30,,205.2,197.1
05/22/21 22:07:45,,205.3,197.2
05/22/21 22:07:50,,205.3,197.2
05/22/21 22:08:25,,205.5,197.4
05/22/21 22:08:30,,205.5,197.4
05/22/21 22:08:45,,205.5,197.5
05/22/21 22:08:50,,205.5,197.5
05/22/21 22:09:25,,205.7,197.8
05/22/21 22:09:30,,205.7,197.8
05/22/21 22:09:45,,205.8,197.9
05/22/21 22:09:50,,205.8,197.9
05/22/21 22:10:25,,206.0,198.1
05/22/21 22:10:30,,206.0,198.1
05/22/21 22:10:45,,206.0,198.2
05/22/21 22:10:50,,206.0,198.2
05/22/21 22:11:25,,206.1,198.4
05/22/21 22:11:30,,206.1,198.4
05/22/21 22:11:45,,206.2,198.5
05/22/21 22:11:50,,206.2,198.5
05/22/21 22:12:25,,206.3,198.7
05/22/21 22:12:30,,206.3,198.7
05/22/21 22:12:45,,206.4,198.8
05/22/21 22:12:50,,206.4,198.8
05/22/21 22:13:25,,206.6,199.0
05/22/21 22:13:30,,206.6,199.0
05/22/21 22:13:45,,206.7,199.2
05/22/21 22:13:50,,206.7,199.2
05/22/21 22:14:25,,206.8,199.4
05/22/21 22:14:30,,206.8,199.4
05/22/21 22:14:45,,206.8,199.5
05/22/21 22:14:50,,206.8,199.5
05/22/21 22:15:25,,,199.6
05/22/21 22:15:30,,,199.6
05/22/21 22:15:45,,,199.7
05/22/21 22:15:50,,,199.7
05/22/21 22:16:25,,,199.9
05/22/21 22:16:30,,,199.9
05/22/21 22:16:45,,,200.0
05/22/21 22:16:50,,,200.0
05/22/21 22:17:25,,,200.3
05/22/21 22:17:30,,,200.3
05/22/21 22:17:45,,,200.4
05/22/21 22:17:50,,,200.4
05/22/21 22:18:25,,,200.6
05/22/21 22:18:30,,,200.6
05/22/21 22:18:45,,,200.7
05/22/21 22:18:50,,,200.7
05/22/21 22:19:25,,,200.8
05/22/21 22:19:30,,,200.8
05/22/21 22:19:45,,,200.9
05/22/21 22:19:50,,,200.9
05/22/21 22:20:25,,,201.1
05/22/21 22:20:30,,,201.1
05/22/21 22:20:45,,,201.2
05/22/21 22:20:50,,,201.2
05/22/21 22:21:25,,,201.4
05/22/21 22:21:30,,,201.4
05/22/21 22:21:45,,,201.5
05/22/21 22:21:50,,,201.6
05/22/21 22:21:55,,,201.6
05/22/21 22:22:00,,,201.6
05/22/21 22:22:05,,,201.6
05/22/21 22:22:25,,,201.8
05/22/21 22:22:30,,,201.8
05/22/21 22:22:45,,,201.9
05/22/21 22:22:50,,,201.9
05/22/21 22:22:55,,,201.9
05/22/21 22:23:00,,,201.9
05/22/21 22:23:25,,,202.0
05/22/21 22:23:30,,,202.0
05/22/21 22:23:45,,,202.2
05/22/21 22:23:50,,,202.2
05/22/21 22:23:55,,,202.2
05/22/21 22:24:00,,,202.2
05/22/21 22:24:25,,,202.4
05/22/21 22:24:30,,,202.4
05/22/21 22:24:45,,,202.5
05/22/21 22:24:50,,,202.5
05/22/21 22:24:55,,,202.5
05/22/21 22:25:00,,,202.5
05/22/21 22:25:25,,,202.7
05/22/21 22:25:30,,,202.7
05/22/21 22:25:45,,,202.8
05/22/21 22:25:50,,,202.8
05/22/21 22:25:55,,,202.8
05/22/21 22:26:00,,,202.8
05/22/21 22:26:25,,,203.0
05/22/21 22:26:30,,,203.0
05/22/21 22:26:45,,,203.1
05/22/21 22:26:50,,,203.1
05/22/21 22:26:55,,,203.1
05/22/21 22:27:00,,,203.1
